model,short,query_id,query_language,src_language,origin,patent,n_gold,n_gold_same,n_gold_cross,mrr_at_10,ndcg_at_10,first_gold_rank,first_cross_rank,mate_mrr,foreign_share_at_10,lang_entropy_at_10,recall_at_1,clir_at_1,molir_at_1,recall_at_5,clir_at_5,molir_at_5,recall_at_10,clir_at_10,molir_at_10,recall_at_20,clir_at_20,molir_at_20,recall_at_50,clir_at_50,molir_at_50,recall_at_100,clir_at_100,molir_at_100,mate_hit_1,mate_hit_5,mate_hit_10,mate_hit_20,mate_hit_50,mate_hit_100
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4630574-A1_fr_q_fr,fr,fr,original,EP-4630574-A1,3,1,2,0.0,0.0,inf,inf,0.0,0.6,2.0464393446710156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634111-A1_fr_q_fr,fr,fr,original,EP-4634111-A1,3,1,2,0.0,0.0,237.0,237.0,0.004219409282700422,0.3,0.8812908992306927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4633622-A2_en_q_es,es,en,synthetic,EP-4633622-A2,3,0,3,0.25,0.20210734650054757,4.0,4.0,0.25,0.9,1.360964047443681,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634187-A1_en_q_es_120,es,en,synthetic,EP-4634187-A1,3,0,3,1.0,0.6364391809889587,1.0,1.0,1.0,0.9,1.295461844238322,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634139-A1_fr_q_fr,fr,fr,original,EP-4634139-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.8,1.8464393446710154,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634136-A1_en_q_en,en,en,original,EP-4634136-A1,3,1,2,0.0,0.0,inf,inf,0.0,0.6,1.360964047443681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634136-A1_en_q_de,de,en,synthetic,EP-4634136-A1,3,0,3,0.0,0.0,65.0,65.0,0.015384615384615385,0.8,2.2464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634136-A1_fr_q_fr,fr,fr,original,EP-4634136-A1,3,1,2,0.0,0.0,25.0,377.0,0.002652519893899204,1.0,1.295461844238322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634136-A1_en_q_es_125,es,en,synthetic,EP-4634136-A1,3,0,3,0.0,0.0,inf,inf,0.0,0.3,1.3567796494470397,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634136-A1_zh_q_zh,zh,zh,original,EP-4634136-A1,3,1,2,0.0,0.0,inf,inf,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634248-A1_en_q_en,en,en,original,EP-4634248-A1,3,1,2,1.0,0.7039180890341347,1.0,3.0,0.3333333333333333,0.5,1.4854752972273344,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634142-A1_en_q_es,es,en,synthetic,EP-4634142-A1,3,0,3,0.0,0.0,15.0,15.0,0.06666666666666667,1.0,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,WO-2025214812-A1_de_q_es,es,de,synthetic,WO-2025214812-A1,3,0,3,0.125,0.1480409554829326,8.0,8.0,0.125,1.0,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,0.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4633662-A1_en_q_de,de,en,synthetic,EP-4633662-A1,3,0,3,0.125,0.1480409554829326,8.0,8.0,0.125,1.0,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,0.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,WO-2025153617-A3_de_q_de,de,de,original,WO-2025153617-A3,3,1,2,1.0,0.6713860725233041,1.0,4.0,0.25,0.7,1.4854752972273344,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634596-A1_en_q_en,en,en,original,EP-4634596-A1,3,1,2,1.0,0.6364391809889587,1.0,6.0,0.16666666666666666,0.7,1.8464393446710154,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634596-A1_en_q_de,de,en,synthetic,EP-4634596-A1,3,0,3,0.0,0.0,13.0,13.0,0.07692307692307693,0.7,1.5709505944546684,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,0.0,0.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634596-A1_fr_q_fr,fr,fr,original,EP-4634596-A1,3,1,2,0.5,0.4776237035032179,2.0,2.0,0.5,0.8,2.1219280948873624,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634596-A1_en_q_es_135,es,en,synthetic,EP-4634596-A1,3,0,3,0.5,0.5307212739772434,2.0,2.0,0.5,1.0,1.721928094887362,0.0,0.0,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.0,1.0,1.0,1.0,1.0,1.0
ibm-granite/granite-embedding-278m-multilingual,granite-278m,EP-4634596-A1_zh_q_zh,zh,zh,original,EP-4634596-A1,3,1,2,0.0,0.0,inf,inf,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633662-A1_en_q_en,en,en,original,EP-4633662-A1,3,1,2,0.0,0.0,18.0,46.0,0.021739130434782608,0.9,1.6854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4630509-A1_fr_q_fr,fr,fr,original,EP-4630509-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.4,1.5709505944546687,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634248-A1_en_q_es,es,en,synthetic,EP-4634248-A1,3,0,3,0.0,0.0,inf,inf,0.0,1.0,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634187-A1_en_q_es,es,en,synthetic,EP-4634187-A1,3,0,3,0.0,0.0,155.0,155.0,0.0064516129032258064,0.8,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634142-A1_fr_q_fr,fr,fr,original,EP-4634142-A1,3,1,2,0.0,0.0,inf,inf,0.0,0.3,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633768-A2_en_q_es,es,en,synthetic,EP-4633768-A2,3,0,3,0.0,0.0,90.0,90.0,0.011111111111111112,1.0,1.1567796494470395,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4633645-A1_fr_q_fr,fr,fr,original,EP-4633645-A1,3,1,2,0.0,0.0,171.0,inf,0.0,0.2,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633622-A2_en_q_de,de,en,synthetic,EP-4633622-A2,3,0,3,1.0,0.46927872602275644,1.0,1.0,1.0,1.0,0.9709505944546686,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634601-A1_en_q_en,en,en,original,EP-4634601-A1,3,1,2,0.3333333333333333,0.4367467095119258,3.0,4.0,0.25,0.5,1.360964047443681,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4630626-A1_de_q_de,de,de,original,EP-4630626-A1,3,1,2,1.0,0.7653606369886217,1.0,2.0,0.5,0.7,0.8812908992306927,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4630600-A1_de_q_en,en,de,synthetic,EP-4630600-A1,3,0,3,0.0,0.0,201.0,201.0,0.004975124378109453,0.8,1.4854752972273344,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633632-A1_en_q_es,es,en,synthetic,EP-4633632-A1,3,0,3,0.0,0.0,36.0,36.0,0.027777777777777776,0.5,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634136-A1_en_q_es,es,en,synthetic,EP-4634136-A1,3,0,3,0.0,0.0,262.0,262.0,0.003816793893129771,1.0,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634157-A1_en_q_de,de,en,synthetic,EP-4634157-A1,3,0,3,0.0,0.0,33.0,33.0,0.030303030303030304,0.6,1.5219280948873621,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4630574-A1_de_q_en,en,de,synthetic,EP-4630574-A1,3,0,3,0.0,0.0,inf,inf,0.0,0.8,1.7609640474436812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634111-A1_en_q_de,de,en,synthetic,EP-4634111-A1,3,0,3,0.0,0.0,33.0,33.0,0.030303030303030304,0.7,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634596-A1_en_q_es,es,en,synthetic,EP-4634596-A1,3,0,3,0.0,0.0,345.0,345.0,0.002898550724637681,1.0,0.4689955935892812,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634139-A1_en_q_es,es,en,synthetic,EP-4634139-A1,3,0,3,0.3333333333333333,0.23463936301137822,3.0,3.0,0.3333333333333333,1.0,0.4689955935892812,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,WO-2025153617-A3_de_q_en,en,de,synthetic,WO-2025153617-A3,3,0,3,0.0,0.0,32.0,32.0,0.03125,0.8,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634251-A1_en_q_es,es,en,synthetic,EP-4634251-A1,3,0,3,0.0,0.0,inf,inf,0.0,0.6,0.9709505944546686,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634426-A1_en_q_es,es,en,synthetic,EP-4634426-A1,3,0,3,0.0,0.0,133.0,133.0,0.007518796992481203,0.9,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634729-A1_en_q_de,de,en,synthetic,EP-4634729-A1,2,0,2,1.0,0.6131471927654584,1.0,1.0,1.0,0.5,1.0,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4626569-A1_de_q_en,en,de,synthetic,EP-4626569-A1,2,0,2,0.0,0.0,34.0,34.0,0.029411764705882353,0.9,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634394-A2_en_q_es,es,en,synthetic,EP-4634394-A2,2,0,2,0.1,0.17723928678404774,10.0,10.0,0.1,1.0,-0.0,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.0,0.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634424-A1_en_q_es,es,en,synthetic,EP-4634424-A1,2,0,2,0.0,0.0,183.0,183.0,0.00546448087431694,0.6,2.0464393446710156,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633602-A1_en_q_de,de,en,synthetic,EP-4633602-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.7,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634337-A1_en_q_en,en,en,original,EP-4634337-A1,2,1,1,0.0,0.0,15.0,15.0,0.06666666666666667,0.8,2.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4634128-A1_en_q_en,en,en,original,EP-4634128-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.9,1.721928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633896-A1_en_q_en,en,en,original,EP-4633896-A1,2,1,1,0.0,0.0,inf,inf,0.0,1.0,0.8812908992306927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,WO-2025215091-A1_fr_q_fr,fr,fr,original,WO-2025215091-A1,2,1,1,0.2,0.23719771276929622,5.0,5.0,0.2,0.6,0.9709505944546686,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4633599-A1_fr_q_fr,fr,fr,original,EP-4633599-A1,2,1,1,0.2,0.23719771276929622,5.0,503.0,0.0019880715705765406,0.3,0.8812908992306927,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633656-A1_fr_q_fr,fr,fr,original,EP-4633656-A1,2,1,1,0.0,0.0,inf,inf,0.0,0.4,1.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,WO-2025208167-A1_de_q_de,de,de,original,WO-2025208167-A1,2,1,1,0.0,0.0,31.0,144.0,0.006944444444444444,0.3,0.8812908992306927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634396-A1_fr_q_fr,fr,fr,original,EP-4634396-A1,2,1,1,1.0,0.6131471927654584,1.0,16.0,0.0625,0.2,0.7219280948873623,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4633893-A1_fr_q_fr,fr,fr,original,EP-4633893-A1,2,1,1,0.1,0.17723928678404774,10.0,520.0,0.0019230769230769232,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633462-A1_en_q_en,en,en,original,EP-4633462-A1,2,1,1,1.0,0.9197207891481876,1.0,1.0,1.0,0.8,1.5709505944546687,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4633386-A1_en_q_en,en,en,original,EP-4633386-A1,2,1,1,0.0,0.0,102.0,102.0,0.00980392156862745,0.8,1.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633970-A1_fr_q_fr,fr,fr,original,EP-4633970-A1,2,1,1,0.0,0.0,16.0,inf,0.0,0.5,1.360964047443681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633415-A1_en_q_en,en,en,original,EP-4633415-A1,2,1,1,0.0,0.0,26.0,26.0,0.038461538461538464,1.0,1.3709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
sentence-transformers/LaBSE,LaBSE,EP-4633415-A1_en_q_de,de,en,synthetic,EP-4633415-A1,2,0,2,0.0,0.0,725.0,725.0,0.001379310344827586,0.5,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633415-A1_fr_q_fr,fr,fr,original,EP-4633415-A1,2,1,1,0.0,0.0,205.0,inf,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633415-A1_en_q_es,es,en,synthetic,EP-4633415-A1,2,0,2,0.0,0.0,316.0,316.0,0.0031645569620253164,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633950-A1_en_q_en,en,en,original,EP-4633950-A1,2,1,1,0.0,0.0,118.0,118.0,0.00847457627118644,0.7,1.295461844238322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633950-A1_en_q_de,de,en,synthetic,EP-4633950-A1,2,0,2,0.0,0.0,961.0,961.0,0.001040582726326743,0.7,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633950-A1_fr_q_fr,fr,fr,original,EP-4633950-A1,2,1,1,0.0,0.0,334.0,inf,0.0,0.5,1.6854752972273344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4633950-A1_en_q_es,es,en,synthetic,EP-4633950-A1,2,0,2,0.0,0.0,inf,inf,0.0,1.0,0.7219280948873623,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634629-A1_en_q_en,en,en,original,EP-4634629-A1,3,1,2,0.0,0.0,129.0,129.0,0.007751937984496124,0.6,1.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634629-A1_de_q_de,de,de,original,EP-4634629-A1,3,1,2,0.0,0.0,25.0,534.0,0.0018726591760299626,0.8,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,LaBSE,EP-4634629-A1_fr_q_fr,fr,fr,original,EP-4634629-A1,3,1,2,0.0,0.0,29.0,29.0,0.034482758620689655,0.3,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
